protein,qseqid,query accession,sseqid,sscinames,bitscore,evalue,length,qlen,qcovs,slen,pident,staxids,stitle
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MDK2776214.1|,Pseudomonadota bacterium,876,0,471,471,100,472,88.323,1977087,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonadota bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MBL4832558.1|,Pseudomonas sp.,863,0,457,471,97,472,88.84,306,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_276784463.1|,Thalassolituus oleivorans,862,0,457,471,97,472,88.84,187493,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Thalassolituus oleivorans]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_305452069.1|,unclassified Oceanobacter,860,0,470,471,99,475,87.234,2620260;3062618;3062619;3062623,MULTISPECIES: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [unclassified Oceanobacter]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_305415616.1|,Oceanobacter sp. 3_MG-2023,859,0,470,471,99,475,87.234,3062622,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanobacter sp. 3_MG-2023]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_303433651.1|,Oceanobacter sp. 5_MG-2023,857,0,470,471,99,475,87.021,3062645,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanobacter sp. 5_MG-2023]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|TNE76733.1|,Gammaproteobacteria bacterium,853,0,469,471,99,469,86.78,1913989,MAG: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Gammaproteobacteria bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_418259625.1|,Haliea sp. E17,847,0,456,471,97,471,87.939,3401576,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Haliea sp. E17]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_320818647.1|,Thalassolituus sp.,845,0,470,471,99,471,84.894,2030822,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Thalassolituus sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MBM96993.1|,Oceanospirillaceae bacterium,845,0,458,471,97,479,87.773,1899355,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanospirillaceae bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_290584899.1|,unclassified Ketobacter,843,0,470,471,99,468,85.532,1872427;1891229;1913989;1977087;2072747;2083498;2639109,MULTISPECIES: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [unclassified Ketobacter]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_104002700.1|,Marinobacterium lutimaris,843,0,458,471,97,474,86.9,568106,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinobacterium lutimaris]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MCK5789780.1|,Ketobacter sp.,842,0,470,471,99,468,85.532,2083498,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Ketobacter sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_135441256.1|,Mangrovimicrobium sediminis,841,0,456,471,97,468,87.281,2562682,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Mangrovimicrobium sediminis]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MBS99355.1|,Oceanospirillaceae bacterium,840,0,458,471,97,474,86.681,1899355,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanospirillaceae bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_027854797.1|,Marinobacterium litorale,840,0,458,471,97,474,86.681,404770;1122201,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinobacterium litorale]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,dbj|GGB94639.1|,Marinobacterium zhoushanense,838,0,456,471,97,494,86.842,1679163,nitrogenase molybdenum-cofactor biosynthesis protein NifE [Marinobacterium zhoushanense]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_160965888.1|,Pseudomaricurvus sp. HS19,838,0,466,471,98,468,85.408,2692626,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomaricurvus sp. HS19]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|NPU93496.1|,Gammaproteobacteria bacterium,838,0,457,471,97,489,85.777,1913989,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Gammaproteobacteria bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_188748014.1|,Marinobacterium zhoushanense,838,0,456,471,97,477,86.842,1679163,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinobacterium zhoushanense]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,dbj|BFR61758.1|,Cellvibrionaceae bacterium NBRC 116180,837,0,466,471,99,475,84.12,3157693,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Cellvibrionaceae bacterium NBRC 116180]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_132286919.1|,Marinobacterium mangrovicola,835,0,458,471,97,474,86.026,1476959,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinobacterium mangrovicola]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_131298263.1|,Azotobacter chroococcum,835,0,457,471,97,469,85.777,353,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter chroococcum]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_369855650.1|,Candidatus Thalassolituus haligoni,833,0,470,471,99,470,87.234,3100113,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Candidatus Thalassolituus haligoni]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MFT3931134.1|,Spongiibacteraceae bacterium,833,0,457,471,97,493,85.12,2026793,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Spongiibacteraceae bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_416207411.1|,Oceanobacter antarcticus,832,0,470,471,99,470,87.234,3133425,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanobacter antarcticus]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_349617678.1|,Azotobacter salinestris,831,0,457,471,97,469,85.558,69964,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter salinestris]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,dbj|GAB1260410.1|,Cellvibrionaceae bacterium NBRC 116180,830,0,466,471,99,475,83.476,3157693,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Cellvibrionaceae bacterium NBRC 116180]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MBR9882900.1|,Oceanospirillales bacterium,830,0,458,471,97,474,85.59,1914300,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanospirillales bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_165893572.1|,Azotobacter chroococcum,830,0,457,471,97,469,85.339,353,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter chroococcum]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_377814339.1|,Azotobacter bryophylli,830,0,466,471,99,481,84.12,1986537,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter bryophylli]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,pdb|3PDI|A,Azotobacter vinelandii DJ,830,0,461,471,98,483,84.599,322710,"Chain A, Nitrogenase MoFe cofactor biosynthesis protein NifE [Azotobacter vinelandii DJ]"
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_302227871.1|,Azotobacter vinelandii,830,0,461,471,98,475,84.599,354,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter vinelandii]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_221797306.1|,Oceanobacter mangrovi,830,0,469,471,99,490,84.222,2862510,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanobacter mangrovi]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_217414959.1|,Marinobacterium ramblicola,830,0,456,471,97,477,85.965,2849041,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinobacterium ramblicola]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_012698838.1|,Azotobacter,830,0,461,471,98,475,84.599,352;354;322710;1283330;1283331;1314750;3083257,MULTISPECIES: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_349572209.1|,Azotobacter salinestris,830,0,457,471,97,469,85.339,69964,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter salinestris]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_431067081.1|,Methylotuvimicrobium sp.,829,0,453,471,96,477,85.872,2822413,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylotuvimicrobium sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MGD0959590.1|,Methylomonas sp.,829,0,454,471,96,479,84.581,418,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylomonas sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_194971348.1|,Methylobacter sp. BlB1,829,0,453,471,96,464,84.768,2785914,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylobacter sp. BlB1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_090731368.1|,Azotobacter beijerinckii,829,0,457,471,97,469,85.339,170623,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter beijerinckii]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MAR89769.1|,Pseudomonadales bacterium,828,0,468,471,99,468,84.402,1891229;1977087,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonadales bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_039800844.1|,Azotobacter chroococcum,828,0,467,471,98,469,83.94,353;1328314,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter chroococcum]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_051693002.1|,Marinobacterium lacunae,828,0,456,471,97,474,85.746,1232683,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinobacterium lacunae]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_317686352.1|,Azotobacter beijerinckii,828,0,457,471,97,469,85.12,170623,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter beijerinckii]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_089166739.1|,Azotobacter chroococcum,828,0,457,471,97,469,85.12,353,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter chroococcum]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_131339936.1|,Azotobacter chroococcum,828,0,457,471,97,469,85.12,353;2528971,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter chroococcum]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_376947723.1|,Azorhizophilus paspali,828,0,461,471,98,475,84.165,69963,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azorhizophilus paspali]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_090938104.1|,Azotobacter beijerinckii,828,0,457,471,97,469,85.12,170623,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter beijerinckii]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MGD8568725.1|,Gammaproteobacteria bacterium,828,0,467,471,99,471,83.084,1913989,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Gammaproteobacteria bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_027159440.1|,Methylobacter luteus,827,0,453,471,96,464,84.547,415;1095552,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylobacter luteus]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MEQ1531674.1|,Methylococcales bacterium,827,0,453,471,96,490,84.989,2304002,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylococcales bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,tpg|HEX4974482.1|,Pseudomonadales bacterium,827,0,456,471,97,462,85.088,1891229,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonadales bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_229606646.1|,Pseudomonas,827,0,456,471,97,477,85.965,286;2892443;3252651,MULTISPECIES: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_152387821.1|,Azotobacter salinestris,827,0,457,471,97,469,85.12,69964,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter salinestris]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MAR01320.1|,Oceanospirillaceae bacterium,827,0,456,471,97,481,85.526,1899355;1914300,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Oceanospirillaceae bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MBE0434757.1|,Methylomicrobium sp.,827,0,453,471,96,477,85.651,2303549,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylomicrobium sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|RLU02518.1|,Ketobacter sp.,825,0,470,471,99,468,83.404,2083498,MAG: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Ketobacter sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MBA55573.1|,Pseudomonadales bacterium,825,0,470,471,99,468,83.404,1891229,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonadales bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_201485701.1|,Pseudomonas sp. OF001,825,0,472,471,100,477,83.686,2772300,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas sp. OF001]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_386365818.1|,Stutzerimonas tarimensis,825,0,457,471,97,473,85.558,1507735,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas tarimensis]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MEE2730205.1|,Pseudomonadota bacterium,825,0,470,471,99,468,83.191,1977087,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonadota bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_028240781.1|,Stutzerimonas azotifigens,825,0,463,471,98,473,84.233,291995;1292027,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas azotifigens]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_290575579.1|,Ketobacter sp.,825,0,470,471,99,468,83.404,2083498,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Ketobacter sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,tpg|HMY38896.1|,Marinagarivorans sp.,824,0,456,471,97,489,84.868,2023283;2026723,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Marinagarivorans sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,dbj|GAB3373263.1|,Azotobacter armeniacus,824,0,461,471,98,475,84.599,270345,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter armeniacus]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MCQ4346757.1|,Stutzerimonas stutzeri,824,0,472,471,100,475,83.686,316,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_288056808.1|,Methylobacter sp.,823,0,453,471,96,464,84.106,2051955,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylobacter sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_200587118.1|,Stutzerimonas stutzeri,823,0,469,471,99,471,84.009,316,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,dbj|GAB2190328.1|,Sessilibacter sp. MAH1,823,0,457,471,97,503,84.464,3394570;3394571,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Sessilibacter sp. MAH1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_230874786.1|,Methylomonas sp. LL1,823,0,454,471,96,490,84.141,2785785,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylomonas sp. LL1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_193682420.1|,Pseudomonas lopnurensis,823,0,462,471,98,471,84.199,1477517,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas lopnurensis]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_304843985.1|,Fluviicoccus sp.,823,0,466,471,99,476,83.262,2003552,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Fluviicoccus sp.]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_320548681.1|,Pseudomonas sp. AN-1,823,0,472,471,100,475,83.686,3096605,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas sp. AN-1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_090619174.1|,Azotobacter beijerinckii,823,0,457,471,97,469,84.902,170623,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Azotobacter beijerinckii]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,dbj|GAB2197319.1|,Sessilibacter sp. MAH3,823,0,457,471,97,503,84.464,3394572;3394573,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Sessilibacter sp. MAH3]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,gb|MGD8591812.1|,Gammaproteobacteria bacterium,823,0,456,471,97,471,83.772,1913989,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Gammaproteobacteria bacterium]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_226685680.1|,Stutzerimonas stutzeri,823,0,457,471,97,473,85.12,316,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_331816877.1|,Methylobacter sp. Wu1,822,0,453,471,96,464,83.885,3119359,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylobacter sp. Wu1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_090347263.1|,Pseudomonas oryzae,822,0,469,471,99,477,83.795,1392877,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas oryzae]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_003297989.1|,Pseudomonadota,822,0,457,471,97,473,85.12,316;924;1224;1211807;1212548;3035478,MULTISPECIES: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonadota]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_014596165.1|,Stutzerimonas stutzeri,822,0,463,471,98,473,84.017,306;316;996285;1977087;2717474,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_108241614.1|,Stutzerimonas stutzeri,822,0,463,471,98,473,84.233,316,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_102654339.1|,Billgrantia endophytica,822,0,456,471,97,474,85.307,2033802,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Billgrantia endophytica]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_242100705.1|,Stutzerimonas stutzeri,822,0,463,471,98,473,84.233,316,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_092432472.1|,Geopseudomonas sagittaria,821,0,456,471,97,464,84.868,1135990,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Geopseudomonas sagittaria]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_090313058.1|,Pseudomonas linyingensis,821,0,456,471,97,464,85.088,915471,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas linyingensis]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_011912510.1|,Stutzerimonas stutzeri,821,0,465,471,99,472,83.441,316;379731;1212549,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Stutzerimonas stutzeri]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_064007946.1|,Methylomonas methanica,821,0,453,471,96,480,84.106,421,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylomonas methanica]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_215582778.1|,Methylomonas paludis,821,0,454,471,96,478,83.7,1173101,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylomonas paludis]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_313023771.1|,Pseudomonas lopnurensis,821,0,462,471,98,471,83.766,1477517,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas lopnurensis]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_205210885.1|,Amphritea pacifica,821,0,470,471,99,470,82.128,2811233,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Amphritea pacifica]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_236994365.1|,Methylomicrobium sp. RS1,820,0,453,471,96,503,83.885,2802053,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylomicrobium sp. RS1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_020159894.1|,Methylobacter,820,0,453,471,96,464,83.664,429;674036;1495064,MULTISPECIES: nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Methylobacter]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_136491673.1|,Pseudomonas sp. A-1,820,0,458,471,97,477,84.498,1821274,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas sp. A-1]
NifE,HBD_gamma6___contig_1_3025,HBD_gamma6,ref|WP_428602041.1|,Pseudomonas sp.,820,0,463,471,98,473,83.801,306,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE [Pseudomonas sp.]
